acceptedNameUsageID,Scientific name,Depth0_Top,Depth0_Bottom,Depth0_midPoint,Depth1_Top,Depth1_Bottom,Depth1_midPoint,Lat0_Top,Lat0_Bottom,Lat0_midPoint,Lon0_Top,Lon0_Bottom,Lon0_midPoint,common size0_Top,common size0_Bottom,common size0_midPoint,max size0_Top,max size0_Bottom,max size0_midPoint,Temperature0_Top,Temperature0_Bottom,Temperature0_midPoint,Lon1_Top,Lon1_Bottom,Lon1_midPoint,max size1_Top,max size1_Bottom,max size1_midPoint,Lat1_Top,Lat1_Bottom,Lat1_midPoint,Depth2_Top,Depth2_Bottom,Depth2_midPoint,Temperature1_Top,Temperature1_Bottom,Temperature1_midPoint,Depth3_Top,Depth3_Bottom,Depth3_midPoint,max size2_Top,max size2_Bottom,max size2_midPoint,common size1_Top,common size1_Bottom,common size1_midPoint,common size2_Top,common size2_Bottom,common size2_midPoint,max size3_Top,max size3_Bottom,max size3_midPoint,spawning temperature0_Top,spawning temperature0_Bottom,spawning temperature0_midPoint,spawning temperature1_Top,spawning temperature1_Bottom,spawning temperature1_midPoint,spawning temperature2_Top,spawning temperature2_Bottom,spawning temperature2_midPoint,common size3_Top,common size3_Bottom,common size3_midPoint,common size4_Top,common size4_Bottom,common size4_midPoint,common size5_Top,common size5_Bottom,common size5_midPoint,spawning temparature0_Top,spawning temparature0_Bottom,spawning temparature0_midPoint,temperature0_Top,temperature0_Bottom,temperature0_midPoint,max size4_Top,max size4_Bottom,max size4_midPoint,max size5_Top,max size5_Bottom,max size5_midPoint,Behavior0_Bottom,Behavior0_Top,Behavior0_Average,Behavior0_# records,Food0_Bottom,Food0_Top,Food0_Average,Food0_# records,Habitat0_Bottom,Habitat0_Top,Habitat0_Average,Habitat0_# records,Salinity0_Bottom,Salinity0_Top,Salinity0_Average,Salinity0_# records,TemperatureT0_Bottom,TemperatureT0_Top,TemperatureT0_Average,TemperatureT0_# records,Aggregation0_Bottom,Aggregation0_Top,Aggregation0_Average,Aggregation0_# records,Associate0_Bottom,Associate0_Top,Associate0_Average,Associate0_# records,Behavior1_Bottom,Behavior1_Top,Behavior1_Average,Behavior1_# records,Food1_Bottom,Food1_Top,Food1_Average,Food1_# records,Habitat1_Bottom,Habitat1_Top,Habitat1_Average,Habitat1_# records,Salinity1_Bottom,Salinity1_Top,Salinity1_Average,Salinity1_# records,TemperatureT1_Bottom,TemperatureT1_Top,TemperatureT1_Average,TemperatureT1_# records,ICCAT Fisheries,LL,PS,Others
127076,Stromateus fiatola,10,160,,10,70,,-34,48,,-18,36,,,,40,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1,1.6,3.2,2.2,3,1.3,3.0,2.075,4,2.0,2.0,2.0,1,2.6,2.6,2.6,1,4.0,5.0,4.5,2,1.8,2.0,1.866666667,3,,,,,,,,,,,,,,,,,,,,,N,,,
127087,Benthodesmus simonyi,200,950,,,,,16,72,,-67,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,2,,,,,2.5,3.0,2.9,5,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
127088,Lepidopus caudatus,50,750,,,,,-49,64,,-29,180,,,,117,,,210,,,,-180,-176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,2,2.0,3.2,2.6,3,1.3,3.0,2.25,6,2.0,2.0,2.0,1,,,,,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
127089,Trichiurus lepturus,40,120,,100,350,,-54,49,,-114,180,,50,100,,,,234,,,,,,,,,234,,,,0,589,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.2,2.6,2,1.8,3.2,2.466666667,6,1.0,2.0,1.666666667,3,1.0,2.0,1.5,2,2.0,2.6,2.333333333,3,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
127094,Xiphias gladius,0,100,,0,2878,,-50,69,,-180,180,,,,300,,,455,3.2,28.8,,,,,,,,,,,0,550,,18,22,,,,,,,,,,,,,,,,,24,,,24,?,Larvae,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,2.0,3.2,2.888888889,9,2.0,3.0,2.5,2,2.0,2.0,2.0,1,1.6,3.0,2.2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
127254,Sebastes mentella,300,750,,300,1441,,41,79,,-67,35,,,,,,,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.24,5,1.8,3.2,2.3,5,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
127268,Melamphaes microps,300,2516,,,,,-46,-27,Atlantic ,,,,,,,,,9.64,,,,,,,,,9.6,-47,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,1,,,,,3.0,3.0,3.0,1,2.0,2.0,2.0,1,1.0,1.0,1.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127282,Cyclothone acclinidens,300,1500,,0,4416,,-67,80,,-180,180,,,,,,,6.5,,,,,,,,,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.8,1.8,1.8,1,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.6,3.0,2.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127286,Cyclothone microdon,500,2700,,200,5301,,-45,67,,-180,180,,,,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.8,1.8,1.8,1,3.0,3.0,3.0,1,2.0,2.0,2.0,1,1.3,3.0,2.225,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127288,Cyclothone pallida,600,1800,,16,4663,,-40,61,,-180,180,,,,,,,7.5,,,,,,,,,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,,,,,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.0,3.0,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127292,Diplophos taenia,15,650,,0,1594,,-30,40,,,,,,,20,,,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,,,,,,,,,2.0,2.0,2.0,1,2.6,3.0,2.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127293,Gonostoma atlanticum,,,,,,,-40,41,,-180,-110,,,,,,,6.6,,,,-98,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,2.2,2.2,2.2,1,,,,,2.0,2.0,2.0,1,2.6,3.0,2.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127297,Margrethia obtusirostra,200,500,Night,100,300,Day,-49,33,,-180,-154,,,,,,,8.3,,,,-98,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.8,3.0,2.25,4,2.2,3.0,2.566666667,3,2.0,2.0,2.0,1,2.6,3.0,2.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127299,Pollichthys mauli,300,600,,100,600,,-34,60,,-98,144,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.4,1.4,1.4,1,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127300,Polymetme corythaeola,400,1000,,165,800,,-48,66,,-180,180,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,3.0,2.066666667,3,,,,,2.2,2.8,2.5,3,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127303,Vinciguerria nimbaria,0,100,,200,400,,,,,,,,,,3.7,,,4.8,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.2,2.975,4,1.8,1.8,1.8,1,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.0,3.0,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127304,Vinciguerria poweriae,50,350,,300,600,,?,43,,,,,,,,,,4.3,,,,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.2,2.975,4,1.4,1.4,1.4,1,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127307,Argyropelecus affinis,300,650,,1,3872,,-30,30,Western Atlantic,-180,180,,,,,,,,,,,,,,,,,-45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.6,2.0,1.8,3,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127309,Argyropelecus hemigymnus,100,700,,0,2400,,-56,60,,,,,,,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.8,3.0,2.4,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.6,3.0,2.8,2,1.0,3.0,2.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127312,Maurolicus muelleri,0,250,Day,270,1520,,-55,72,,-180,180,,,,4,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.8,2.2,2.0,2,2.0,3.0,2.575,4,2.0,2.0,2.0,1,1.3,3.0,2.05,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
127314,Sternoptyx diaphana,600,900,,300,1500,,?,52,,,,,,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.8,3.0,2.12,5,2.5,3.0,2.75,2,2.0,2.0,2.0,1,3.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127316,Valenciennellus tripunctulatus,351,550,,100,1000,,-34,67,,-180,-117,,,,,,,3.1,,,,-98,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,1.8,1.8,1.8,1,2.5,3.0,2.75,2,2.0,2.0,2.0,1,2.0,3.0,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127322,Astronesthes gemmifer,0,2400,,,,,-32,62,,-180,-154,,,,,,,17,,,,-98,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.2,2.9,3,2.0,3.0,2.5,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127324,Astronesthes leucopogon,0,500,,,,,-30,41,,-7,-2,SE Atlantic,,,,,,12,,,,-42,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,1,2.0,3.0,2.5,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127326,Astronesthes micropogon,120,600,,,,,-26,35,,,,,,,,,,7,,,,,,,,,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,1,2.0,3.0,2.5,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127328,Astronesthes niger,0,500,,,,,20,43,Atlantic,,,,,,,,,16,,,,,,,,,,-36,-5,Atlantic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,2.0,3.0,2.5,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127335,Borostomias elucens,500,2500,,,,,-18,36,,-98,143,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,1,2.0,3.0,2.5,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127338,Chauliodus sloani,494,1000,,0,4700,,-56,70,,-180,180,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,1,2.0,3.0,2.5,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127348,Eustomias schmidti,50,150,,,,,-35,-30,,-180,-154,,,,,,,21.2,,,,-98,180,,,,,35,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.2,2.9,3,,,,,,,,,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127354,Idiacanthus fasciola,30,800,,0,2000,,-54,40,,-180,-150,,,,,,,4,,,,-85,180,,,,35,,,,,,,,,,,,,,,29,,,,,,,,,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,3.0,3.0,3.0,1,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127355,Leptostomias gladiator,0,5000,,,,,-41,51,,-180,-154,,,,,,,37.3,,,,-98,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,2.0,3.0,2.5,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127373,Rhadinesthes decimus,0,4900,,,,,-46,65,,-180,180,,,,,,,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,3.0,2.75,2,2.0,3.2,2.6,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.0,3.0,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127374,Stomias boa,200,2173,,,,,-50,71,,-131,180,,,,,,,32,,,,,,,,,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,1,2.0,3.2,2.6,2,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.0,2.6,2.3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127378,Macroramphosus scolopax,50,350,adult,25,600,,-43,66,,-180,180,,,,12,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,3,1.4,1.8,1.6,2,2.0,3.0,2.6,3,2.0,2.0,2.0,1,2.0,2.6,2.3,2,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
127396,Balistes punctatus,0,200,,0,50,,-17,32,,-26,14,,,,25,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,1.4,2.0,1.7,2,2.0,2.0,2.0,1,2.0,2.0,2.0,1,3.0,3.0,3.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
127398,Canthidermis maculata,1,110,,,,,-18,46,,,,,,,35,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,3.2,1,1.8,1.8,1.8,1,1.5,2.5,2.0,3,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,5.0,5.0,5.0,1,2.0,2.2,2.1,2,,,,,,,,,,,,,,,,,,,,,Y,,Y,
127399,Canthidermis sufflamen,5,70,,,,,-17,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,3.2,3.2,1,1.4,1.8,1.6,2,1.5,2.0,1.733333333,3,2.0,2.0,2.0,1,3.0,3.0,3.0,1,1.0,3.0,2.0,2,2.0,2.2,2.066666667,3,,,,,,,,,,,,,,,,,,,,,Y,,Y,
127401,Diodon eydouxii,1,10,,,,,-37,31,,-180,-154,,,,,,,,,,,-50,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,1.8,3.0,2.04,5,2.0,3.0,2.5,2,2.0,2.0,2.0,1,2.6,3.0,2.8,2,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
127403,Diodon hystrix,2,50,,,,,-31,35,,-180,180,,,,40,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,2.0,2,1.4,2.0,1.575,4,1.0,2.0,1.45,6,2.0,2.0,2.0,1,2.6,3.0,2.8,2,1.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,
127404,Masturus lanceolatus,0,670,,,,,-35,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,1,,,,,3.0,3.0,3.0,1,1.0,2.0,1.5,2,2.6,2.6,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
127405,Mola mola,30,1515,,30,70,,-65,75,,-180,180,,,,,,,,12,25,,,,,,,,,,,30,480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,1.4,3.0,1.883333333,6,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,1.0,1.0,1.0,1,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
127406,Ranzania laevis,0,140,,,,,-55,71,,-180,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.2,3.1,2,1.8,1.8,1.8,1,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.6,3.0,2.8,2,1.0,5.0,3.0,2,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
127407,Aluterus monoceros,1,80,,,,,-39,43,,-180,180,,,,40,,,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1,1.4,1.4,1.4,1,1.5,2.0,1.625,4,2.0,2.0,2.0,1,2.6,3.0,2.8,2,1.0,3.0,2.0,3,1.8,2.2,2.0,2,,,,,,,,,,,,,,,,,,,,,Y,,Y,
127414,Lagocephalus lagocephalus,10,1000,,10,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,2,2.0,2.6,2.3,2,1.0,3.0,2.0,3,2.0,2.0,2.0,1,2.0,3.0,2.533333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
127420,Grammicolepis brachiusculus,500,700,,300,1016,,-37,42,,-80,180,,,,,,,64,,,,-180,-154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.5,2.25,2,,,,,,,,,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127426,Zenopsis conchifer,200,300,,90,600,,-28,58,,,,,,,50,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,2.5,2,2.0,3.0,2.4,4,2.0,3.0,2.3,5,2.0,2.0,2.0,1,2.6,3.0,2.8,2,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,
151174,Scomber colias,0,300,,,,,-65,46,,-98,42,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.8,3.2,2.316666667,6,2.0,2.0,2.0,1,1.0,2.0,1.5,2,2.0,2.4,2.2,2,,,,,2.8,2.8,2.8,1,,,,,,,,,,,,,,,,,,,,,Y,,,
151324,Sebastes norvegicus/ Sebastes marinus,100,1000,,100,500,,39,79,,-75,71,,,,45,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
151482,Pomatomus saltatrix,0,200,,,,,-44,53,,-98,180,,,,60,,,130,14,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,26.8,,,,,,,,,,,3.0,3.0,3.0,1,2.0,3.2,2.666666667,6,1.0,3.0,2.2,5,1.0,2.0,1.5,2,2.6,2.6,2.6,1,3.0,4.0,3.5,2,3.0,3.2,3.066666667,3,,,,,,,,,,,,,,,,,,,,,Y,Y,,
154721,Balistes capriscus,30,50,,0,110,,-37,58,,-98,36,,,,44,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,2.0,1.633333333,3,1.0,2.0,1.46,5,2.0,2.0,2.0,1,2.6,3.0,2.8,2,1.0,3.0,2.0,2,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,Y,,Y,
158508,Carcharhinus acronotus,9,64,,,,,-37,40,,-100,-33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.5,2.5,2.0,4,2.0,2.0,2.0,1,2.6,2.6,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y
158510,Rhizoprionodon terraenovae,0,280,,0,10,,-25,43,,-100,-32,,,,70,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1,1.4,3.0,1.975,4,1.0,2.5,1.771428571,7,1.0,2.0,1.5,2,2.4,3.0,2.666666667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,
158523,Etmopterus gracilispinis,70,480,pelagic,25,1200,,-45,40,,,,,,,,?,,33,,,,,,,?,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,1,2.2,3.0,2.566666667,3,3.0,3.0,3.0,1,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158530,Mobula hypostoma,0,100,,,,,-40,41,,-80,-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.8,3.0,2.4,2,2.0,3.0,2.5,2,2.0,2.0,2.0,1,3.0,3.0,3.0,2,1.0,4.0,2.666666667,3,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,
158540,Pteroplatytrygon violacea,1,100,,1,381,,-50,52,,-180,180,,,,80,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.6,3.0,2.15,4,3.0,3.0,3.0,2,2.0,2.0,2.0,1,2.0,2.6,2.333333333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y
158668,Alosa mediocris,,,,,,,25,46,,-82,-66,,,,34,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,,,,,0.0,2.0,1.0,3,0.0,2.0,1.0,3,2.0,2.0,2.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
158669,Alosa pseudoharengus,5,145,,,,,34,55,,-93,-53,,,,30,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,2.2,3.0,2.6,2,1.0,2.0,1.5,2,0.0,2.0,1.0,3,2.0,2.0,2.0,1,4.0,4.0,4.0,1,,,,,,,,,,,,,,,,,,,,,,,,,N,,,
158691,Brevoortia tyrannus,0,50,,,,,30,46,,-81,-64,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.2,1.8,1.5,2,1.3,2.0,1.766666667,3,1.0,2.0,1.5,2,2.6,2.6,2.6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158695,Opisthonema oglinum,0,3,,0,180,,-37,41,,-98,-33,,,,20,,,38,,,,,,,,,38,,,,0,50,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,3.0,1,1.8,3.0,2.25,4,1.3,2.0,1.6,3,0.0,2.0,1.0,2,3.0,3.0,3.0,1,4.0,4.0,4.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158736,Stomias affinis,0,3182,,,,,-39,35,,-180,180,,,,,,,20,,,,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.5,2.5,1,2.0,3.2,2.8,3,3.0,3.0,3.0,1,2.0,2.0,2.0,1,2.4,3.0,2.666666667,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
